"","responseid","responseset","name","externaldatareference","emailaddress","ipaddress","status","startdate","enddate","finished","resp_id","cortex_id","proj_id","consent","gender","yearbirth","live","mar_status","arereligious","rel_aff","rel_afftext","religious_how","education","pol_interest","voted","tiredofpolitics","donotbelievepoliticans","nopartiesrepinterest","nochancetowin","unitedwouldwin","protestvote","electionsdontmatter","electionshonest","notime","notinterested","votinghard","why_novoted_____e","why_novoted_____etext","who_voted","who_votedtext","nationality","nationalitytext","proud_nationality","proud_citizen","russia_civ","us_attitudes","anger_ur","anger_putin","anger_russia","media_use","channel1","Russia1","NTV","Russia24","RenTV","Channel5","TVC","STAR","Culture","Moscow24","localTV","RBCTV","OTR","Euronews","Savior","Rain","BBC","RT","LifeNews","CurrentTime","RTVI","otherfederalTV","otherforeignTV","dontwatch","yandex","mailru","lenta","rbc","sportsru","meduza","liferu","tvrainru","RTonline","gazetaru","newsru","utroru","radioliberty","echo","bbc","fontanka","foreignmedia","localmedia","federalchannels","nointernet","v95","v96","social_media_use","odnoklassniki","vkontakte","facebook","livejournal","twitter","nonesocialmedia","trust_media_foreign","trust_media_domestic","trust_media_internet","domestic_control","v109","v110","v111","v112","foreign_control","v114","v115","v116","v117","v118","domestic_treat1","v120","v121","v122","v123","v124","foreign_treat1","v126","v127","v128","v129","v130","domestic_treat2","v132","v133","v134","v135","v136","foreign_treat2","v138","v139","v140","v141","v142","credible_mech","interesting_mech","biased_mech","dvintro","country_corruption","putin_corruption","putin_economy","putin_approve","putin_thirdperson","know_alexei","vote_alexei","us_russia_relations","russia_democratic","v157","locationlatitude","locationlongitude","locationaccuracy","female","age","generation","young","city","married","orthodox","howreligious","polinterest","regimesupport","russian","usattitudes","anger_putin2","angryinsultputin","anger_russia2","angryinsultrussia","media_use2","media_use3","trust_media_foreign2","trustforeignmedia","trust_media_domestic2","trustdomesticmedia","trust_media_internet2","trustinternet","treatments","basictreat","treat3","treat2","domestic_treat","foreign_treat","domestic_treat_cb","foreign_treat_cb","criticism","balanced","biased","corrupt_country","x","disapproveputin","pc","pe","pa","y","putin","presumedputin4","vote_navalny","relations","_est_oppvote","higheducation","trustsource","start","end","time","_est_nonvote","_est_pvote","russia_civ2","mediachoice","voteputin","regimesupport_pure","polinterest4","democracy","trustscale","onlyforeignmedia","nonvoter","oppositionvoter","regimevoter","educ2","cem_strata","cem_matched","cem_weights","socialmediause","angryinsultur","angercriticism","tvuse","intuse","foreignmediause","fm_proportion","upset_criticism","mediatrust","foreignmedia_tv_count","foreignmedia_tv_prop","fm_prop2","_est_choice1","_est_choice2","_est_choice3","_est_choice4","_est_putin_choice","_est_nav_choice","_est_dem_choice","RD","outlier","pass"
"850","R_22Ds3y3w4SKF0oY","Default Response Set","Anonymous",NA,NA,"128.70.93.42",0,"3/20/19 9:33","3/20/19 9:40",1,"C1888741245",1888741245,"S19007398",1,2,1986,"Big city",5,1,1,"","Two or three times a year",10,"Somewhat interested","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",4,"","Russians","","Very proud","Very proud","Russia is a mixture of European and Asian (Eastern) civilization","Very good","Somewhat agree","Somewhat agree","Somewhat agree","A television",1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"Daily / Almost Daily",1,1,1,0,0,0,"To a large extent","To a large extent","To a large extent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,"Mostly trust","Somewhat interesting","Partially biased",1,"More","Neither approve or disapprove","Neither approve or disapprove","Approve","Many but not most",2,NA,"Ally",5,1,52.9658050537109,36.0803070068359,-1,"Female",33,"30-39","30+",1,0,1,"Two or three times a year","Interested in Politics","Regime Voter",1,"Favorable U.S.",1,"Somewhat agree",1,"Somewhat agree","Television","Television/Radio","Trust","To a large extent","Trust","To a large extent","Trust","To a large extent","Domestic Balanced","Treatments","Balanced","Balanced","Balanced",NA,"Balanced",NA,NA,"Domestic","Biased","More",-0.287288069725037,0.41506764292717,3,3,4,0.287288069725037,0.584932327270508,"Many, but not Most",NA,"Friendly",1,1,"Mostly trust",1868693580000,1.868694e+12,7,1,1,"Mixture","Both",1,"Regime Voter",3,0.5,0.5,0,0,0,1,1,209,1,0.182814302191465,7,"Somewhat agree",0.512563526630402,5,2,1,0.142857149243355,0.666666686534882,"Media Optimist",1,0.200000002980232,0.142857149243355,1,1,1,1,1,0,1,3.6557502746582,0,1
"851","R_1MPNfNCC1vkG5bw","Default Response Set","Anonymous",NA,NA,"82.208.124.138",0,"3/20/19 9:30","3/20/19 9:40",1,"C1888739387",1888739387,"S19007398",1,2,1982,"Big city",1,1,1,"","Once a month",10,"Very interested","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",4,"","Russians","","Very proud","Very proud","Russia is mainly part of European civilization","Very good","Do not agree at all","Somewhat disagree","I completely agree","Internet",0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,NA,NA,"Daily / Almost Daily",1,1,1,0,1,0,"To a large extent","Only in part","To a large extent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,"Mostly trust","Somewhat interesting","Partially biased",1,"More","Neither approve or disapprove","Neither approve or disapprove","Neither approve or disapprove","Many but not most",1,"Maybe yes","Friend",1,1,56.3287048339844,44.0019989013672,-1,"Female",37,"30-39","30+",1,1,1,"Once a month","Interested in Politics","Regime Voter",1,"Favorable U.S.",0,"Somewhat disagree",1,"I completely agree","Internet","Internet","Trust","To a large extent","Don't trust","Only in part","Trust","To a large extent","Domestic Balanced","Treatments","Balanced","Balanced","Balanced",NA,"Balanced",NA,NA,"Domestic","Biased","More",0.0403143540024757,0.5,3,3,3,-0.0403143540024757,0.5,"Many, but not Most","Yes","Friendly",1,1,"Mostly trust",1868693400000,1.868694e+12,10,1,1,"European civilization","Foreign Media",1,"Regime Voter",4,0.100000001490116,0.666666686534882,1,0,0,1,1,67,1,1,7,"Do not agree at all",-0.186751052737236,5,8,1,0.0769230797886848,0.394273221492767,"Foreign Media Truther",0,0,0.0769230797886848,1,1,1,1,1,1,1,2.93250322341919,0,1
"852","R_3PbOtphF9MhWMLB","Default Response Set","Anonymous",NA,NA,"176.59.3.1",0,"3/20/19 9:37","3/20/19 9:43",1,"C1888743629",1888743629,"S19007398",1,1,1970,"Big city",3,1,1,"","Two or three times a year",8,"Very interested","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",4,"","Russians","","Very proud","Very proud","Russia is a mixture of European and Asian (Eastern) civilization","Neutral","Somewhat disagree","Somewhat agree","I completely agree","Internet",0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,NA,NA,"Few times a week",0,1,1,0,1,0,"Only in part","Only in part","Only in part",1,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Don't trust at all","Somewhat interesting","Not biased",1,"About the same","Neither approve or disapprove","Neither approve or disapprove","Neither approve or disapprove","Most",1,"Definitely not","Rival",5,1,59.8981018066406,30.2619018554688,-1,"Male",49,"40-49","30+",1,0,1,"Two or three times a year","Interested in Politics","Regime Voter",1,"Neutral U.S.",1,"Somewhat agree",1,"I completely agree","Internet","Internet","Don't trust","Only in part","Don't trust","Only in part","Don't trust","Only in part","Domestic Control","Control","Control",NA,"Control",NA,NA,NA,NA,NA,"Not biased","About the same",0.0403143540024757,0.5,3,3,3,-0.0403143540024757,0.5,"Most","No","Unfriendly",1,1,"Don't trust at all",1868693820000,1868694180000,6,1,1,"Mixture","None",1,"Regime Voter",4,0.5,0.5,0,0,0,1,1,82,1,1.0359477124183,6,"Somewhat disagree",0.492186218500137,8,12,1,0.0500000007450581,0.637528359889984,"Media Skeptic",1,0.125,0.0500000007450581,1,1,1,1,1,1,1,3.03427577018738,0,1
"853","R_1FwHCdd8Ea1qyXz","Default Response Set","Anonymous",NA,NA,"176.59.45.168",0,"3/20/19 9:35","3/20/19 9:43",1,"C1888742264",1888742264,"S19007398",1,1,1989,"Big city",NA,1,1,"","Once a month",5,"Somewhat interested","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",4,"","Russians","","Very proud","Very proud","Russia is mainly part of European civilization","Neutral","Somewhat agree","Somewhat agree","Somewhat agree","Internet",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"Daily / Almost Daily",0,1,0,0,0,0,"Only in part","To a large extent","To a large extent",NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fully trust","Very interesting","Completely biased",1,"Less","Fully approve","Fully approve","Fully approve","Overwhelming majority",1,"Probably not","Rival",10,1,55.7527008056641,37.6172027587891,-1,"Male",30,"30-39","30+",1,0,1,"Once a month","Interested in Politics","Regime Voter",1,"Neutral U.S.",1,"Somewhat agree",1,"Somewhat agree","Internet","Internet","Don't trust","Only in part","Trust","To a large extent","Trust","To a large extent","Foreign Control","Control","Control",NA,NA,"Control",NA,NA,NA,NA,"Biased","Less",-1.88829362392426,0,5,5,5,1.88829362392426,1,"Overwhelming majority","No","Unfriendly",1,0,"Fully trust",1868693700000,1868694180000,8,1,1,"European civilization","Domestic Media",1,"Regime Voter",3,1,0.333333343267441,0,0,0,1,0,202,0,0,7,"Somewhat agree",0.512563526630402,1,1,0,0,0.666666686534882,"Domestic Media Truther",0,0,0,1,1,1,1,1,1,1,2.65490698814392,0,1
"854","R_3G1ln0IiS6956Rx","Default Response Set","Anonymous",NA,NA,"95.153.130.108",0,"3/20/19 9:37","3/20/19 9:43",1,"C1888743749",1888743749,"S19007398",1,2,1994,"Big city",2,2,NA,"","Never, almost never",10,"Not interested at all","No",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","Russians","","Somewhat proud","Somewhat proud","Russia is a separate civilization that is not part of European or Asian (Eastern) civilizations","Very good","Somewhat agree","Somewhat disagree","Do not agree at all","Internet",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,"Daily / Almost Daily",0,0,0,0,0,1,"To a large extent","Only in part","Only in part",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,2,2,"Mostly trust",NA,"Partially biased",1,"About the same","Neither approve or disapprove","Do not approve at all","Neither approve or disapprove","Virtually no one",1,"Definitely not","Friend",3,1,45.0355072021484,38.9750061035156,-1,"Female",25,"18-29","18-29",1,0,0,"Never, almost never","Not Interested in Politics","Non-Voter",1,"Favorable U.S.",0,"Somewhat disagree",0,"Do not agree at all","Internet","Internet","Trust","To a large extent","Don't trust","Only in part","Don't trust","Only in part","Foreign Balanced","Treatments","Balanced","Balanced",NA,"Balanced",NA,"Balanced",NA,"Foreign","Biased","About the same",0.678397655487061,0.665425896644592,3,1,3,-0.678397655487061,0.334574103355408,"Minority","No","Friendly",1,1,"Mostly trust",1868693820000,1868694180000,6,1,1,"Seperate","Foreign Media",0,"Non-Voter",1,0.300000011920929,0.666666686534882,1,1,0,0,1,7,1,1,7,"Somewhat agree",-0.472844958305359,0,0,0,NA,0.362471699714661,"Foreign Media Truther",0,NA,0,1,1,1,1,0,0,0,NA,NA,1
"855","R_3NCgD36UN0zejnv","Default Response Set","Anonymous",NA,NA,"5.158.233.254",0,"3/20/19 9:31","3/20/19 9:43",1,"C1888739507",1888739507,"S19007398",1,2,1990,"Small town",5,2,NA,"","Never, almost never",8,"Little interested","No",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","Other","______","Very proud","Somewhat not proud","Russia is a separate civilization that is not part of European or Asian (Eastern) civilizations","Neutral","Do not agree at all","Do not agree at all","Do not agree at all","Internet",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,"Daily / Almost Daily",0,1,1,0,0,0,"To a large extent","Only in part","Fully",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fully trust","Very interesting","Completely biased",1,"About the same","Neither approve or disapprove","Neither approve or disapprove","Neither approve or disapprove","Many but not most",2,NA,"Friend",5,1,56.1750030517578,47.2864074707031,-1,"Female",29,"18-29","18-29",0,0,0,"Never, almost never","Not Interested in Politics","Non-Voter",0,"Neutral U.S.",0,"Do not agree at all",0,"Do not agree at all","Internet","Internet","Trust","To a large extent","Don't trust","Only in part","Trust","Fully","Domestic One-Sided","Treatments","One-Sided","One-Sided","One-Sided",NA,"One-Sided",NA,"Domestic",NA,"Biased","About the same",0.0403143540024757,0.5,3,3,3,-0.0403143540024757,0.5,"Many, but not Most",NA,"Friendly",1,1,"Fully trust",1868693460000,1868694180000,12,1,1,"Seperate","Foreign Media",0,"Non-Voter",2,0.5,0.666666686534882,1,1,0,0,1,110,1,1,7,"Do not agree at all",-1.49900805950165,1,0,0,0,0,"Foreign Media Truther",1,1,0,1,1,1,1,1,0,1,4.61909914016724,0,1
"856","R_29s5LueSNFT8Fj4","Default Response Set","Anonymous",NA,NA,"93.185.28.33",0,"3/20/19 9:35","3/20/19 9:44",1,"C1888742590",1888742590,"S19007398",1,1,1978,"Big city",1,1,1,"","Once a year",10,"Very interested","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",4,"","Russians","","Very proud","Somewhat proud","Russia is a mixture of European and Asian (Eastern) civilization","Neutral","Somewhat disagree","Somewhat disagree","Somewhat agree","Internet",1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,NA,NA,"Daily / Almost Daily",1,1,1,1,1,0,"To a large extent","Only in part","To a large extent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mostly trust","Very interesting","Partially biased",1,"About the same","Neither approve or disapprove","Neither approve or disapprove","Neither approve or disapprove","Most",1,"Probably not","Ally",4,1,59.8981018066406,30.2619018554688,-1,"Male",41,"40-49","30+",1,1,1,"Once a year","Interested in Politics","Regime Voter",1,"Neutral U.S.",0,"Somewhat disagree",1,"Somewhat agree","Internet","Internet","Trust","To a large extent","Don't trust","Only in part","Trust","To a large extent","Foreign One-Sided","Treatments","One-Sided","One-Sided",NA,"One-Sided",NA,"One-Sided","Foreign",NA,"Biased","About the same",0.0403143540024757,0.5,3,3,3,-0.0403143540024757,0.5,"Most","No","Friendly",1,1,"Mostly trust",1868693700000,1868694240000,9,1,1,"Mixture","Foreign Media",1,"Regime Voter",4,0.400000005960464,0.666666686534882,1,0,0,1,1,82,1,1,7,"Somewhat disagree",-0.166373744606972,9,13,2,0.0909090936183929,0.423411548137665,"Foreign Media Truther",1,0.111111111938953,0.0909090936183929,1,1,1,1,1,1,1,3.20692300796509,0,1
"857","R_OqeNvtZAea1ZiYF","Default Response Set","Anonymous",NA,NA,"5.59.35.228",0,"3/20/19 9:38","3/20/19 9:44",1,"C1888744358",1888744358,"S19007398",1,1,1996,"Small town",5,1,1,"","Less than once a year",7,"Somewhat interested","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2,"","Russians","","Somewhat proud","Somewhat not proud","Russia is a mixture of European and Asian (Eastern) civilization","Somewhat good","Do not agree at all","Do not agree at all","Do not agree at all","Internet",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"Daily / Almost Daily",0,1,0,0,0,0,"Only in part","Do not trust at all","To a large extent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mostly trust","Somewhat interesting","Not biased",1,"More","Do not approve at all","Do not approve at all","Do not approve at all","Minority",1,NA,"Friend",3,1,54.5357971191406,36.2705993652344,-1,"Male",23,"18-29","18-29",0,0,1,"Less than once a year","Interested in Politics","Opposition Voter",1,"Favorable U.S.",0,"Do not agree at all",0,"Do not agree at all","Internet","Internet","Don't trust","Only in part","Don't trust","Do not trust at all","Trust","To a large extent","Domestic One-Sided","Treatments","One-Sided","One-Sided","One-Sided",NA,"One-Sided",NA,"Domestic",NA,"Not biased","More",1.9689222574234,1,1,1,1,-1.9689222574234,0,"Minority",NA,"Friendly",1,1,"Mostly trust",1868693880000,1868694240000,6,1,1,"Mixture","None",0,"Opposition Voter",3,0.300000011920929,0.666666686534882,0,0,1,0,0,172,1,1.86470588235294,7,"Do not agree at all",-1.49900805950165,0,1,0,0,0,"Media Skeptic",0,NA,0,1,1,1,1,1,0,1,3.2324812412262,0,1
"858","R_qKOs60ILEZSvY8V","Default Response Set","Anonymous",NA,NA,"213.87.160.30",0,"3/20/19 9:37","3/20/19 9:45",1,"C1888743630",1888743630,"S19007398",1,2,1999,"Big city",5,2,NA,"","Never, almost never",4,"Little interested","No",NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"",NA,"","Russians","","Somewhat proud","Somewhat proud","Russia is a mixture of European and Asian (Eastern) civilization","Neutral","Do not agree at all","Somewhat disagree","Somewhat agree","Internet",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Daily / Almost Daily",0,1,1,0,0,0,"Do not trust at all","Only in part","To a large extent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mostly trust","Not interesting","Partially biased",1,"About the same","Neither approve or disapprove","Neither approve or disapprove","Neither approve or disapprove","Many but not most",2,NA,"Nothing",4,1,55.7527008056641,37.6172027587891,-1,"Female",20,"18-29","18-29",1,0,0,"Never, almost never","Not Interested in Politics","Non-Voter",1,"Neutral U.S.",0,"Somewhat disagree",1,"Somewhat agree","Internet","Internet","Don't trust","Do not trust at all","Don't trust","Only in part","Trust","To a large extent","Domestic One-Sided","Treatments","One-Sided","One-Sided","One-Sided",NA,"One-Sided",NA,"Domestic",NA,"Biased","About the same",0.0403143540024757,0.5,3,3,3,-0.0403143540024757,0.5,"Many, but not Most",NA,"No Opinion",1,0,"Mostly trust",1868693820000,1868694300000,8,1,1,"Mixture","None",0,"Non-Voter",2,0.400000005960464,0.333333343267441,0,1,0,0,0,103,0,0,7,"Do not agree at all",-0.513599574565887,2,0,0,0,0.304195016622543,"Media Skeptic",0,0,0,1,1,1,1,1,0,1,3.77584528923035,0,1
"859","R_3MRTChCYH3enJir","Default Response Set","Anonymous",NA,NA,"176.59.97.169",0,"3/20/19 9:28","3/20/19 9:45",1,"C1888737704",1888737704,"S19007398",1,1,1968,"Big city",1,1,1,"","Two or three times a year",10,"Somewhat interested","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",3,"","Russians","","Somewhat proud","Somewhat proud","Russia is a mixture of European and Asian (Eastern) civilization","Somewhat bad","Do not agree at all","Somewhat disagree","I completely agree","A television",1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,"Daily / Almost Daily",1,1,0,0,0,0,"Only in part","To a large extent","Only in part",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fully trust","Very interesting","Not biased",1,"About the same","Neither approve or disapprove","Do not approve at all","Neither approve or disapprove","Many but not most",1,"Definitely not","Enemy",9,1,56.3287048339844,44.0019989013672,-1,"Male",51,"50-59","30+",1,1,1,"Two or three times a year","Interested in Politics","Regime Voter",1,"Unfavorable U.S.",0,"Somewhat disagree",1,"I completely agree","Television","Television/Radio","Don't trust","Only in part","Trust","To a large extent","Don't trust","Only in part","Domestic One-Sided","Treatments","One-Sided","One-Sided","One-Sided",NA,"One-Sided",NA,"Domestic",NA,"Not biased","About the same",0.678397655487061,0.665425896644592,3,1,3,-0.678397655487061,0.334574103355408,"Many, but not Most","No","Unfriendly",1,1,"Fully trust",1868693280000,1868694300000,17,1,1,"Mixture","Domestic Media",0,"Opposition Voter",3,0.899999976158142,0.333333343267441,0,0,0,1,1,243,0,0,7,"Do not agree at all",-0.186751052737236,9,5,0,0,0.394273221492767,"Domestic Media Truther",0,0,0,1,1,1,1,1,1,1,2.90950798988342,0,1
"860","R_1i5xMFi9awHHdWY","Default Response Set","Anonymous",NA,NA,"94.137.76.58",0,"3/20/19 9:29","3/20/19 9:46",1,"C1888738797",1888738797,"S19007398",1,1,1977,"Suburb",1,1,1,"","Two or three times a year",4,"Little interested","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",3,"","Russians","","Somewhat proud","Somewhat not proud","Russia is a separate civilization that is not part of European or Asian (Eastern) civilizations","Neutral","Do not agree at all","Do not agree at all","Somewhat agree","Internet",0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,"Few times a week",1,1,0,0,0,0,"Only in part","Only in part","Only in part",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,1,"Don't trust at all","Somewhat interesting","Partially biased",1,"More","Do not approve at all","Do not approve at all","Do not approve at all","Many but not most",1,"Definitely not","Nothing",3,1,56.0097045898438,37.4819030761719,-1,"Male",42,"40-49","30+",0,1,1,"Two or three times a year","Not Interested in Politics","Regime Voter",1,"Neutral U.S.",0,"Do not agree at all",1,"Somewhat agree","Internet","Internet","Don't trust","Only in part","Don't trust","Only in part","Don't trust","Only in part","Foreign Balanced","Treatments","Balanced","Balanced",NA,"Balanced",NA,"Balanced",NA,"Foreign","Biased","More",1.9689222574234,1,1,1,1,-1.9689222574234,0,"Many, but not Most","No","No Opinion",1,0,"Don't trust at all",1868693340000,1868694360000,17,1,1,"Seperate","None",0,"Opposition Voter",2,0.300000011920929,0.5,0,0,0,1,0,147,0,0,6,"Do not agree at all",-0.845310986042023,3,2,0,0,0.180156424641609,"Media Skeptic",0,0,0,1,1,1,1,1,1,1,4.40099716186523,0,1
"861","R_1AnOlFHTWdvQu0V","Default Response Set","Anonymous",NA,NA,"91.195.137.175",0,"3/20/19 9:34","3/20/19 9:46",1,"C1888740877",1888740877,"S19007398",1,1,1978,"Big city",1,2,NA,"","Less than once a year",10,"Somewhat interested","No",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,"","Russians","","Somewhat proud","Somewhat not proud","Russia is a separate civilization that is not part of European or Asian (Eastern) civilizations","Neutral","Somewhat disagree","Somewhat disagree","Somewhat disagree","Internet",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,"Few times a week",1,1,0,0,0,0,"Only in part","Do not trust at all","To a large extent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mostly trust","Somewhat interesting","Not biased",1,"Less","Do not approve at all","Disapprove","Disapprove","Minority",1,"Probably not","Ally",5,1,52.9658050537109,36.0803070068359,-1,"Male",41,"40-49","30+",1,1,0,"Less than once a year","Interested in Politics","Non-Voter",1,"Neutral U.S.",0,"Somewhat disagree",0,"Somewhat disagree","Internet","Internet","Don't trust","Only in part","Don't trust","Do not trust at all","Trust","To a large extent","Domestic One-Sided","Treatments","One-Sided","One-Sided","One-Sided",NA,"One-Sided",NA,"Domestic",NA,"Not biased","Less",1.32227826118469,0.832354724407196,1,2,2,-1.32227826118469,0.167645275592804,"Minority","No","Friendly",1,1,"Mostly trust",1868693640000,1868694360000,12,1,1,"Seperate","None",0,"Non-Voter",3,0.5,0.666666686534882,0,1,0,0,1,224,0,0,6,"Somewhat disagree",-0.493222236633301,1,3,0,0,0.333333343267441,"Media Skeptic",0,0,0,1,1,1,1,1,1,1,3.52649021148682,0,1
"862","R_xgDoas51uACEdmV","Default Response Set","Anonymous",NA,NA,"176.59.130.94",0,"3/20/19 9:35","3/20/19 9:46",1,"C1888742471",1888742471,"S19007398",1,1,1996,"Big city",5,2,NA,"","Two or three times a year",10,"Somewhat interested","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2,"","Russians","","Somewhat proud","Somewhat proud","Russia is a mixture of European and Asian (Eastern) civilization","Somewhat good","Somewhat agree","Somewhat agree","Somewhat agree","Internet",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,"Daily / Almost Daily",0,1,0,0,0,0,"Fully","Fully","Fully",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,"Mostly trust","Somewhat interesting","Partially biased",1,"About the same","Neither approve or disapprove","Neither approve or disapprove","Neither approve or disapprove","Most",1,"Maybe yes","Nothing",7,1,55.7386016845703,37.6067962646484,-1,"Male",23,"18-29","18-29",1,0,0,"Two or three times a year","Interested in Politics","Opposition Voter",1,"Favorable U.S.",1,"Somewhat agree",1,"Somewhat agree","Internet","Internet","Trust","Fully","Trust","Fully","Trust","Fully","Foreign Balanced","Treatments","Balanced","Balanced",NA,"Balanced",NA,"Balanced",NA,"Foreign","Biased","About the same",0.0403143540024757,0.5,3,3,3,-0.0403143540024757,0.5,"Most","Yes","No Opinion",1,1,"Mostly trust",1868693700000,1868694360000,11,1,1,"Mixture","Both",0,"Opposition Voter",3,0.699999988079071,0.5,0,0,1,0,1,178,0,0,7,"Somewhat agree",0.512563526630402,1,3,0,0,0.666666686534882,"Media Optimist",0,0,0,1,1,1,1,1,1,1,3.06049728393555,0,1
